14.708278231662062	6.263831001744423
14.772355314932998	6.340771058019696
14.836310961366138	6.417801716998665
14.900146063852056	6.494922294533694
14.96386151528137	6.572132106477165
15.027458208544667	6.649430468681445
15.09093703653254	6.726816696998905
15.154298892135579	6.804290107281917
15.217544668244374	6.881850015382851
15.280675257749534	6.959495737154084
15.343691553541644	7.037226588447981
15.406594448511305	7.115041885116922
15.469384835549098	7.19294094301327
15.532063607545618	7.270923077989398
15.594631657391474	7.3489876058976815
15.657089877977254	7.427133842590492
15.719439162193547	7.505361103920199
15.781680402930952	7.583668705739177
15.843814493080052	7.66205596389979
15.905842325531461	7.740522194254419
15.967764793175755	7.81906671265543
16.02958278890354	7.897688834955198
16.091297205605404	7.976387877006093
16.152908936171936	8.055163154660484
16.21441887349374	8.134013983770746
16.27582791046141	8.212939680189251
16.33713693996554	8.291939559768371
16.398346854896708	8.371012938360472
16.45945854814553	8.450159131817932
16.52047291260259	8.529377455993124
16.58139084115848	8.608667226738413
16.642213226703802	8.688027759906175
16.702940962129137	8.767458371348777
16.76357494032509	8.846958376918597
16.82411605418226	8.926527092468003
16.884565196591225	9.006163833849367
16.944923260442593	9.085867916915062
17.005191138626948	9.165638657517459
17.065369724034888	9.245475371508924
17.125459909557012	9.325377374741842
17.185462588083908	9.405343983068574
17.245378652506172	9.485374512341492
17.3052089957144	9.565468278412974
17.36495451059918	9.645624597135384
17.424616090051117	9.725842784361099
17.48419462696079	9.806122155942486
17.543691014218805	9.886462027731923
17.60310614471575	9.966861715581775
17.66244091134222	10.047320535344419
17.721696206988817	10.127837802872223
17.780872924546124	10.208412834017562
17.839971956904744	10.289044944632803
17.898994196955265	10.369733450570322
17.957940537588282	10.450477667682492
18.01681187169439	10.531276911821676
18.075609092164186	10.612130498840255
18.134333091888255	10.693037744590594
18.192984763757206	10.773997964925073
18.251565000661614	10.855010475696053
18.31007469549209	10.936074592755912
18.368514741139222	11.017189631957022
18.4268860304936	11.098354909151752
18.485189456445823	11.179569740192475
18.543425911886484	11.260833440931561
18.601596289706173	11.342145327221383
18.659701482795498	11.423504714914317
18.717742384045035	11.504910919862727
18.77571988634539	11.58636325791899
18.833634882587152	11.667861044935474
18.891488265660914	11.749403596764552
18.94928092845728	11.830990229258598
19.00701376386683	11.91262025826998
19.064687664780166	11.994292999651075
19.12230352408788	12.076007769254243
19.179862234680563	12.157763882931869
19.23736468944882	12.23956065653632
19.294811781283233	12.321397405919964
19.35220440307441	12.40327344693518
19.409543447712924	12.48518809543433
19.466829808089386	12.567140667269792
19.524064377094387	12.649130478293937
19.58124804761852	12.731156844359138
19.638381712552377	12.813219081317765
19.695466264786553	12.895316505022187
19.75250259721164	12.977448431324776
19.80949160271824	13.059614176077908
19.866434174196943	13.141813055133953
19.923331204538336	13.224044384345282
19.980183586633025	13.306307479564271
20.036992213371594	13.388601656643278
20.09375797764464	13.47092623143469
20.150481772342758	13.553280519790867
20.207164490356543	13.635663837564195
20.263807024576586	13.718075500607029
20.320410267893486	13.800514824771748
20.376975113197844	13.882981125910732
20.43350245338023	13.96547371987634
20.48999318133126	14.047991922520946
20.546448189941522	14.130535049696928
20.602868372101604	14.21310241725665
20.65925462070211	14.295693341052491
20.71560782863363	14.37830713693682
20.771928888786757	14.460943120762005
20.828218694052076	14.54360060838042
